City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Allentown,Estados Unidos,490.0,544.17,Delta,ABE,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-ABE/2023-06-13/2023-06-20/,544.17,1.0
San Luis Obispo,Estados Unidos,1553.0,622.17,United Airlines,SBP,2023-06-19,2023-06-23,http://kayak.com/flights/DEN-SBP/2023-06-19/2023-06-23/,622.17,1.0
Cork,Irlanda,1390.0,1133.44,Delta,ORK,2023-06-08,2023-06-15,http://kayak.com/flights/DEN-ORK/2023-06-08/2023-06-15/,1133.44,1.0
Akron,Estados Unidos,579.0,661.65,American Airlines,CAK,2023-06-07,2023-06-13,http://kayak.com/flights/DEN-CAK/2023-06-07/2023-06-13/,661.65,1.0
Valparaíso,Estados Unidos,511.0,964.27,Delta,VPS,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-VPS/2023-06-01/2023-06-05/,964.27,1.0
Long Beach,Estados Unidos,278.0,917.28,Delta,LGB,2023-06-25,2023-06-30,http://kayak.com/flights/DEN-LGB/2023-06-25/2023-06-30/,917.28,1.0
Chattanooga,Estados Unidos,1273.0,491.54,Várias companhias aéreas,CHA,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-CHA/2023-06-01/2023-06-08/,491.54,1.0
Santa Rosa,Estados Unidos,1170.0,468.98,American Airlines,STS,2023-06-08,2023-06-13,http://kayak.com/flights/DEN-STS/2023-06-08/2023-06-13/,468.98,1.0
Traverse City,Estados Unidos,174.0,688.9,United Airlines,TVC,2023-06-08,2023-06-13,http://kayak.com/flights/DEN-TVC/2023-06-08/2023-06-13/,688.9,1.0
Appleton,Estados Unidos,1082.0,434.21,American Airlines,ATW,2023-06-09,2023-06-13,http://kayak.com/flights/DEN-ATW/2023-06-09/2023-06-13/,434.21,1.0
Melbourne,Estados Unidos,931.0,531.95,American Airlines,MLB,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-MLB/2023-06-17/2023-06-24/,531.95,1.0
Pula,Croácia,2390.0,1515.01,Várias companhias aéreas,PUY,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-PUY/2023-06-13/2023-06-20/,1515.01,1.0
Roanoke,Estados Unidos,1019.0,611.83,American Airlines,ROA,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-ROA/2023-06-13/2023-06-20/,611.83,1.0
Bangor,Estados Unidos,434.0,493.42,American Airlines,BGR,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-BGR/2023-06-14/2023-06-21/,493.42,1.0
Mazatlán,México,1275.0,523.49,Várias companhias aéreas,MZT,2023-06-03,2023-06-08,http://kayak.com/flights/DEN-MZT/2023-06-03/2023-06-08/,523.49,1.0
Atlantic City,Estados Unidos,868.0,735.89,Spirit Airlines,ACY,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-ACY/2023-06-17/2023-06-24/,735.89,1.0
Querétaro,México,936.0,570.48,United Airlines,QRO,2023-06-16,2023-06-22,http://kayak.com/flights/DEN-QRO/2023-06-16/2023-06-22/,570.48,1.0
Green Bay,Estados Unidos,797.0,780.06,American Airlines,GRB,2023-06-02,2023-06-06,http://kayak.com/flights/DEN-GRB/2023-06-02/2023-06-06/,780.06,1.0
Worcester,Estados Unidos,519.0,502.81,JetBlue,ORH,2023-06-22,2023-06-28,http://kayak.com/flights/DEN-ORH/2023-06-22/2023-06-28/,502.81,1.0
Flint,Estados Unidos,856.0,507.51,United Airlines,FNT,2023-06-13,2023-06-17,http://kayak.com/flights/DEN-FNT/2023-06-13/2023-06-17/,507.51,1.0
Tallahassee,Estados Unidos,479.0,661.65,Delta,TLH,2023-06-23,2023-06-29,http://kayak.com/flights/DEN-TLH/2023-06-23/2023-06-29/,661.65,1.0
Bellingham,Estados Unidos,1233.0,328.95,Várias companhias aéreas,BLI,2023-06-06,2023-06-11,http://kayak.com/flights/DEN-BLI/2023-06-06/2023-06-11/,328.95,1.0
Peoria,Estados Unidos,1094.0,673.86,American Airlines,PIA,2023-06-22,2023-06-27,http://kayak.com/flights/DEN-PIA/2023-06-22/2023-06-27/,673.86,1.0
Cozumel,México,1045.0,728.37,American Airlines,CZM,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-CZM/2023-06-03/2023-06-10/,728.37,1.0
Juneau,Estados Unidos,667.0,401.31,Alaska Airlines,JNU,2023-06-05,2023-06-09,http://kayak.com/flights/DEN-JNU/2023-06-05/2023-06-09/,401.31,1.0
Chihuahua,México,134.0,304.51,Volaris,CUU,2023-06-13,2023-06-17,http://kayak.com/flights/DEN-CUU/2023-06-13/2023-06-17/,304.51,1.0
Scranton,Estados Unidos,518.0,520.67,American Airlines,AVP,2023-06-12,2023-06-18,http://kayak.com/flights/DEN-AVP/2023-06-12/2023-06-18/,520.67,1.0
Trenton,Estados Unidos,846.0,666.34,Frontier,TTN,2023-06-09,2023-06-16,http://kayak.com/flights/DEN-TTN/2023-06-09/2023-06-16/,666.34,1.0
Great Falls,Estados Unidos,111.0,501.87,United Airlines,GTF,2023-06-19,2023-06-23,http://kayak.com/flights/DEN-GTF/2023-06-19/2023-06-23/,501.87,1.0
Aberdeen,Reino Unido,1340.0,1086.45,American Airlines,ABZ,2023-06-08,2023-06-15,http://kayak.com/flights/DEN-ABZ/2023-06-08/2023-06-15/,1086.45,1.0
Mobile,Estados Unidos,397.0,399.43,American Airlines,MOB,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-MOB/2023-06-01/2023-06-05/,399.43,1.0
Grand Junction,Estados Unidos,397.0,564.84,Várias companhias aéreas,GJT,2023-06-02,2023-06-09,http://kayak.com/flights/DEN-GJT/2023-06-02/2023-06-09/,564.84,1.0
Aspen,Estados Unidos,70.0,370.3,United Airlines,ASE,2023-06-20,2023-06-24,http://kayak.com/flights/DEN-ASE/2023-06-20/2023-06-24/,370.3,1.0
Charlottesville,Estados Unidos,713.0,1873.09,Delta,CHO,2023-06-19,2023-06-24,http://kayak.com/flights/DEN-CHO/2023-06-19/2023-06-24/,1873.09,1.0
Aguascalientes,México,1473.0,619.35,United Airlines,AGU,2023-06-23,2023-06-30,http://kayak.com/flights/DEN-AGU/2023-06-23/2023-06-30/,619.35,1.0
Castries,Santa Lúcia,1409.0,1088.33,American Airlines,UVF,2023-06-12,2023-06-16,http://kayak.com/flights/DEN-UVF/2023-06-12/2023-06-16/,1088.33,1.0
Everett,Estados Unidos,1707.0,903.18,Alaska Airlines,PAE,2023-06-14,2023-06-19,http://kayak.com/flights/DEN-PAE/2023-06-14/2023-06-19/,903.18,1.0
Gulfport,Estados Unidos,424.0,604.32,Delta,GPT,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-GPT/2023-06-01/2023-06-05/,604.32,1.0
Fort Wayne,Estados Unidos,535.0,801.68,Delta,FWA,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-FWA/2023-06-14/2023-06-21/,801.68,1.0
Morelia,México,825.0,633.45,United Airlines,MLM,2023-06-02,2023-06-09,http://kayak.com/flights/DEN-MLM/2023-06-02/2023-06-09/,633.45,1.0
Puerto Escondido,México,780.0,451.12,Várias companhias aéreas,PXM,2023-06-11,2023-06-17,http://kayak.com/flights/DEN-PXM/2023-06-11/2023-06-17/,451.12,1.0
Southampton,Reino Unido,1280.0,1492.46,Delta,SOU,2023-06-19,2023-06-26,http://kayak.com/flights/DEN-SOU/2023-06-19/2023-06-26/,1492.46,1.0
Nanaimo,Canadá,690.0,637.21,United Airlines,YCD,2023-06-19,2023-06-23,http://kayak.com/flights/DEN-YCD/2023-06-19/2023-06-23/,637.21,1.0
Shreveport,Estados Unidos,1613.0,612.77,United Airlines,SHV,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-SHV/2023-06-03/2023-06-10/,612.77,1.0
Inverness,Reino Unido,1360.0,1136.26,Delta,INV,2023-06-08,2023-06-14,http://kayak.com/flights/DEN-INV/2023-06-08/2023-06-14/,1136.26,1.0
Abbotsford,Canadá,975.0,578.94,WestJet,YXX,2023-06-15,2023-06-19,http://kayak.com/flights/DEN-YXX/2023-06-15/2023-06-19/,578.94,1.0
Flagstaff,Estados Unidos,956.0,647.55,American Airlines,FLG,2023-06-05,2023-06-09,http://kayak.com/flights/DEN-FLG/2023-06-05/2023-06-09/,647.55,1.0
Mexicali,México,722.0,593.04,Volaris,MXL,2023-06-24,2023-06-28,http://kayak.com/flights/DEN-MXL/2023-06-24/2023-06-28/,593.04,1.0
Bismarck,Estados Unidos,359.0,354.32,Delta,BIS,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-BIS/2023-06-17/2023-06-24/,354.32,1.0
Coxen Hole,Honduras,953.0,679.5,United Airlines,RTB,2023-06-10,2023-06-16,http://kayak.com/flights/DEN-RTB/2023-06-10/2023-06-16/,679.5,1.0
Saint George,Estados Unidos,372.0,445.48,Delta,SGU,2023-06-17,2023-06-22,http://kayak.com/flights/DEN-SGU/2023-06-17/2023-06-22/,445.48,1.0
Montrose,Estados Unidos,79.0,595.86,United Airlines,MTJ,2023-06-14,2023-06-19,http://kayak.com/flights/DEN-MTJ/2023-06-14/2023-06-19/,595.86,1.0
Helena,Estados Unidos,770.0,535.71,Várias companhias aéreas,HLN,2023-06-19,2023-06-23,http://kayak.com/flights/DEN-HLN/2023-06-19/2023-06-23/,535.71,1.0
Monterey,Estados Unidos,410.0,349.62,United Airlines,MRY,2023-06-04,2023-06-10,http://kayak.com/flights/DEN-MRY/2023-06-04/2023-06-10/,349.62,1.0
Ketchikan,Estados Unidos,574.0,464.28,Delta,KTN,2023-06-15,2023-06-19,http://kayak.com/flights/DEN-KTN/2023-06-15/2023-06-19/,464.28,1.0
Nantucket,Estados Unidos,511.0,396.61,Delta,ACK,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-ACK/2023-06-13/2023-06-20/,396.61,1.0
West Tisbury,Estados Unidos,620.0,610.89,JetBlue,MVY,2023-06-17,2023-06-23,http://kayak.com/flights/DEN-MVY/2023-06-17/2023-06-23/,610.89,1.0
Durango,Estados Unidos,2478.0,775.36,American Airlines,DRO,2023-06-15,2023-06-22,http://kayak.com/flights/DEN-DRO/2023-06-15/2023-06-22/,775.36,1.0
La Paz,México,1455.0,539.47,Várias companhias aéreas,LAP,2023-06-08,2023-06-12,http://kayak.com/flights/DEN-LAP/2023-06-08/2023-06-12/,539.47,1.0
Santa Fé,Estados Unidos,90.0,299.81,United Airlines,SAF,2023-06-21,2023-06-28,http://kayak.com/flights/DEN-SAF/2023-06-21/2023-06-28/,299.81,1.0
Lajes,Portugal,2320.0,1728.35,Várias companhias aéreas,TER,2023-06-23,2023-06-28,http://kayak.com/flights/DEN-TER/2023-06-23/2023-06-28/,1728.35,1.0
Montgomery,Estados Unidos,349.0,532.89,American Airlines,MGM,2023-06-08,2023-06-12,http://kayak.com/flights/DEN-MGM/2023-06-08/2023-06-12/,532.89,1.0
Santa Maria Huatulco,México,1677.0,570.48,Várias companhias aéreas,HUX,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-HUX/2023-06-17/2023-06-24/,570.48,1.0
Augusta,Estados Unidos,540.0,848.67,JetBlue,AUG,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-AUG/2023-06-17/2023-06-24/,848.67,1.0
Blountville,Estados Unidos,859.0,469.92,Várias companhias aéreas,TRI,2023-06-22,2023-06-26,http://kayak.com/flights/DEN-TRI/2023-06-22/2023-06-26/,469.92,1.0
Ixtapa,México,1145.0,687.96,Aeromexico,ZIH,2023-06-02,2023-06-06,http://kayak.com/flights/DEN-ZIH/2023-06-02/2023-06-06/,687.96,1.0
Brownsville,Estados Unidos,299.0,599.62,American Airlines,BRO,2023-06-21,2023-06-25,http://kayak.com/flights/DEN-BRO/2023-06-21/2023-06-25/,599.62,1.0
Duluth,Estados Unidos,597.0,315.79,Sun Country Air,DLH,2023-06-07,2023-06-14,http://kayak.com/flights/DEN-DLH/2023-06-07/2023-06-14/,315.79,1.0
Rutland,Estados Unidos,560.0,829.87,JetBlue,RUT,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-RUT/2023-06-03/2023-06-10/,829.87,1.0
Corpus Christi,Estados Unidos,405.0,335.52,American Airlines,CRP,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-CRP/2023-06-01/2023-06-05/,335.52,1.0
Christiansted,Ilhas Virgens Americanas,1297.0,593.04,Spirit Airlines,STX,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-STX/2023-06-14/2023-06-21/,593.04,1.0
Queenstown,Nova Zelândia,3459.0,2868.37,Várias companhias aéreas,ZQN,2023-06-02,2023-06-07,http://kayak.com/flights/DEN-ZQN/2023-06-02/2023-06-07/,2868.37,1.0
Hilton Head Island,Estados Unidos,761.0,1437.94,Delta,HHH,2023-06-09,2023-06-16,http://kayak.com/flights/DEN-HHH/2023-06-09/2023-06-16/,1437.94,1.0
Sitka,Estados Unidos,752.0,503.75,Várias companhias aéreas,SIT,2023-06-15,2023-06-20,http://kayak.com/flights/DEN-SIT/2023-06-15/2023-06-20/,503.75,1.0
Erie,Estados Unidos,1668.0,400.37,American Airlines,ERI,2023-06-14,2023-06-18,http://kayak.com/flights/DEN-ERI/2023-06-14/2023-06-18/,400.37,1.0
Hilo,Estados Unidos,1457.0,1100.55,United Airlines,ITO,2023-06-04,2023-06-10,http://kayak.com/flights/DEN-ITO/2023-06-04/2023-06-10/,1100.55,1.0
Salisbury,Estados Unidos,728.0,494.36,American Airlines,SBY,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-SBY/2023-06-03/2023-06-10/,494.36,1.0
Marsh Harbour,Bahamas,1605.0,799.8,Várias companhias aéreas,MHH,2023-06-01,2023-06-07,http://kayak.com/flights/DEN-MHH/2023-06-01/2023-06-07/,799.8,1.0
Redding,Estados Unidos,675.0,405.07,United Airlines,RDD,2023-06-03,2023-06-09,http://kayak.com/flights/DEN-RDD/2023-06-03/2023-06-09/,405.07,1.0
Sørvágur,Ilhas Faroe,2195.0,1376.86,Várias companhias aéreas,FAE,2023-06-06,2023-06-13,http://kayak.com/flights/DEN-FAE/2023-06-06/2023-06-13/,1376.86,1.0
West Yellowstone,Estados Unidos,329.0,309.21,Delta,WYS,2023-06-21,2023-06-25,http://kayak.com/flights/DEN-WYS/2023-06-21/2023-06-25/,309.21,1.0
Elmira,Estados Unidos,548.0,1233.06,Delta,ELM,2023-06-22,2023-06-26,http://kayak.com/flights/DEN-ELM/2023-06-22/2023-06-26/,1233.06,1.0
Lynchburg,Estados Unidos,612.0,681.38,American Airlines,LYH,2023-06-22,2023-06-26,http://kayak.com/flights/DEN-LYH/2023-06-22/2023-06-26/,681.38,1.0
Plattsburgh,Estados Unidos,1113.0,507.51,Várias companhias aéreas,PBG,2023-06-06,2023-06-13,http://kayak.com/flights/DEN-PBG/2023-06-06/2023-06-13/,507.51,1.0
Killeen,Estados Unidos,278.0,401.31,American Airlines,GRK,2023-06-06,2023-06-10,http://kayak.com/flights/DEN-GRK/2023-06-06/2023-06-10/,401.31,1.0
Ítaca,Estados Unidos,747.0,697.36,Delta,ITH,2023-06-06,2023-06-13,http://kayak.com/flights/DEN-ITH/2023-06-06/2023-06-13/,697.36,1.0
Florença,Estados Unidos,649.0,446.42,American Airlines,FLO,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-FLO/2023-06-01/2023-06-08/,446.42,1.0
Zacatecas,México,668.0,708.64,American Airlines,ZCL,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-ZCL/2023-06-01/2023-06-08/,708.64,1.0
Bar Harbor,Estados Unidos,641.0,1178.55,Várias companhias aéreas,BHB,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-BHB/2023-06-17/2023-06-24/,1178.55,1.0
Gregory Town,Bahamas,747.0,948.29,American Airlines,ELH,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-ELH/2023-06-01/2023-06-05/,948.29,1.0
Telluride,Estados Unidos,1184.0,937.02,Várias companhias aéreas,TEX,2023-06-14,2023-06-19,http://kayak.com/flights/DEN-TEX/2023-06-14/2023-06-19/,937.02,1.0
Marion,Estados Unidos,1449.0,359.96,Várias companhias aéreas,MWA,2023-06-22,2023-06-26,http://kayak.com/flights/DEN-MWA/2023-06-22/2023-06-26/,359.96,1.0
Grand-Case,São Martinho (Saint-Martin),2865.0,1278.17,Várias companhias aéreas,SFG,2023-06-19,2023-06-24,http://kayak.com/flights/DEN-SFG/2023-06-19/2023-06-24/,1278.17,1.0
Cortez,Estados Unidos,95.0,221.8,Denver Air Connection,CEZ,2023-06-07,2023-06-14,http://kayak.com/flights/DEN-CEZ/2023-06-07/2023-06-14/,221.8,1.0
Sandspit,Canadá,1253.0,888.14,Várias companhias aéreas,YZP,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-YZP/2023-06-17/2023-06-24/,888.14,1.0
Velas,Portugal,3136.0,1134.38,Várias companhias aéreas,SJZ,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-SJZ/2023-06-01/2023-06-08/,1134.38,1.0
Devils Lake,Estados Unidos,195.0,271.62,United Airlines,DVL,2023-06-17,2023-06-21,http://kayak.com/flights/DEN-DVL/2023-06-17/2023-06-21/,271.62,1.0
International Falls,Estados Unidos,387.0,601.5,Delta,INL,2023-06-23,2023-06-27,http://kayak.com/flights/DEN-INL/2023-06-23/2023-06-27/,601.5,1.0
Cayman Brac,Ilhas Cayman,1220.0,857.13,Cayman Airways,CYB,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-CYB/2023-06-03/2023-06-10/,857.13,1.0
Horta,Portugal,1885.0,1592.08,Várias companhias aéreas,HOR,2023-06-23,2023-06-28,http://kayak.com/flights/DEN-HOR/2023-06-23/2023-06-28/,1592.08,1.0
Manistee,Estados Unidos,460.0,476.5,American Airlines,MBL,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-MBL/2023-06-01/2023-06-05/,476.5,1.0
Homer,Estados Unidos,950.0,1046.04,Várias companhias aéreas,HOM,2023-06-21,2023-06-27,http://kayak.com/flights/DEN-HOM/2023-06-21/2023-06-27/,1046.04,1.0
Penticton,Canadá,2278.0,564.84,WestJet,YYF,2023-06-21,2023-06-26,http://kayak.com/flights/DEN-YYF/2023-06-21/2023-06-26/,564.84,1.0
Rockland,Estados Unidos,415.0,1273.47,JetBlue,RKD,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-RKD/2023-06-17/2023-06-24/,1273.47,1.0
Sault Sainte Marie (Michigan),Estados Unidos,738.0,1070.47,Delta,SSM,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-SSM/2023-06-01/2023-06-05/,1070.47,1.0
Salina,Estados Unidos,1169.0,1054.49,Várias companhias aéreas,SLN,2023-06-23,2023-06-30,http://kayak.com/flights/DEN-SLN/2023-06-23/2023-06-30/,1054.49,1.0
Hana,Estados Unidos,1183.0,1366.52,Várias companhias aéreas,HNM,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-HNM/2023-06-01/2023-06-08/,1366.52,1.0
Rhinelander,Estados Unidos,346.0,606.2,Delta,RHI,2023-06-15,2023-06-19,http://kayak.com/flights/DEN-RHI/2023-06-15/2023-06-19/,606.2,1.0
Kapalua,Estados Unidos,1206.0,1547.91,Várias companhias aéreas,JHM,2023-06-19,2023-06-24,http://kayak.com/flights/DEN-JHM/2023-06-19/2023-06-24/,1547.91,1.0
Waimea (Kamuela),Estados Unidos,1356.0,1726.47,Várias companhias aéreas,MUE,2023-06-17,2023-06-23,http://kayak.com/flights/DEN-MUE/2023-06-17/2023-06-23/,1726.47,1.0
Ilha do Pico,Portugal,2240.0,2972.69,Várias companhias aéreas,PIX,2023-06-23,2023-06-28,http://kayak.com/flights/DEN-PIX/2023-06-23/2023-06-28/,2972.69,1.0
