City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Túnis,Tunísia,790.0,274.44,Várias companhias aéreas,TUN,2023-09-03,2023-09-07,http://kayak.com/flights/OPO-TUN/2023-09-03/2023-09-07/,274.44,1.0
Perth,Austrália,2405.0,1274.41,Turkish Airlines,PER,2023-04-09,2023-04-15,http://kayak.com/flights/OPO-PER/2023-04-09/2023-04-15/,1274.41,1.0
Split,Croácia,990.0,256.58,Várias companhias aéreas,SPU,2023-08-02,2023-08-09,http://kayak.com/flights/OPO-SPU/2023-08-02/2023-08-09/,256.58,1.0
Heraclião,Grécia,1305.0,348.68,Várias companhias aéreas,HER,2023-07-24,2023-07-31,http://kayak.com/flights/OPO-HER/2023-07-24/2023-07-31/,348.68,1.0
Malé,Maldivas,1915.0,1313.89,Iberia,MLE,2023-04-07,2023-04-14,http://kayak.com/flights/OPO-MLE/2023-04-07/2023-04-14/,1313.89,1.0
Hanover,Alemanha,945.0,215.23,Várias companhias aéreas,HAJ,2023-05-23,2023-05-28,http://kayak.com/flights/OPO-HAJ/2023-05-23/2023-05-28/,215.23,1.0
São Salvador,El Salvador,2013.0,957.69,Air Europa,SAL,2023-04-09,2023-04-16,http://kayak.com/flights/OPO-SAL/2023-04-09/2023-04-16/,957.69,1.0
Hartford,Estados Unidos,1739.0,852.43,KLM,BDL,2023-04-25,2023-04-29,http://kayak.com/flights/OPO-BDL/2023-04-25/2023-04-29/,852.43,1.0
Cidade do Panamá,Panamá,1910.0,1125.92,KLM,PTY,2023-03-30,2023-04-06,http://kayak.com/flights/OPO-PTY/2023-03-30/2023-04-06/,1125.92,1.0
Funchal,Portugal,125.0,87.41,Transavia France,FNC,2023-03-16,2023-03-20,http://kayak.com/flights/OPO-FNC/2023-03-16/2023-03-20/,87.41,1.0
Bilbau,Espanha,625.0,73.31,Várias companhias aéreas,BIO,2023-04-25,2023-05-02,http://kayak.com/flights/OPO-BIO/2023-04-25/2023-05-02/,73.31,1.0
Sófia,Bulgária,1060.0,298.87,Várias companhias aéreas,SOF,2023-03-13,2023-03-17,http://kayak.com/flights/OPO-SOF/2023-03-13/2023-03-17/,298.87,1.0
Zagreb,Croácia,1860.0,426.69,KLM,ZAG,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-ZAG/2023-06-07/2023-06-11/,426.69,1.0
Nuremberga,Alemanha,1225.0,163.54,Ryanair,NUE,2023-05-23,2023-05-30,http://kayak.com/flights/OPO-NUE/2023-05-23/2023-05-30/,163.54,1.0
Gdansk,Polónia,1680.0,117.48,Ryanair,GDN,2023-05-16,2023-05-23,http://kayak.com/flights/OPO-GDN/2023-05-16/2023-05-23/,117.48,1.0
Santa Ana,Estados Unidos,1400.0,917.28,Lufthansa,SNA,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-SNA/2023-09-18/2023-09-25/,917.28,1.0
Santa Cruz de Tenerife,Espanha,170.0,147.56,Ryanair,TCI,2023-07-08,2023-07-15,http://kayak.com/flights/OPO-TCI/2023-07-08/2023-07-15/,147.56,1.0
West Palm Beach,Estados Unidos,1440.0,3139.98,TAP AIR PORTUGAL,PBI,2023-03-13,2023-03-20,http://kayak.com/flights/OPO-PBI/2023-03-13/2023-03-20/,3139.98,1.0
Nairobi,Quénia,1770.0,916.34,Brussels Airlines,NBO,2023-04-20,2023-04-27,http://kayak.com/flights/OPO-NBO/2023-04-20/2023-04-27/,916.34,1.0
Salónica,Grécia,1000.0,161.66,Ryanair,SKG,2023-04-27,2023-05-03,http://kayak.com/flights/OPO-SKG/2023-04-27/2023-05-03/,161.66,1.0
Antália,Turquia,1325.0,324.25,Várias companhias aéreas,AYT,2023-10-01,2023-10-06,http://kayak.com/flights/OPO-AYT/2023-10-01/2023-10-06/,324.25,1.0
Bari,Itália,205.0,185.15,Ryanair,BRI,2023-08-27,2023-09-01,http://kayak.com/flights/OPO-BRI/2023-08-27/2023-09-01/,185.15,1.0
Abu Dhabi,Emirados Árabes Unidos,1855.0,604.32,Turkish Airlines,AUH,2023-04-22,2023-04-28,http://kayak.com/flights/OPO-AUH/2023-04-22/2023-04-28/,604.32,1.0
Reiquiavique,Islândia,1010.0,290.41,Várias companhias aéreas,REK,2023-04-24,2023-04-30,http://kayak.com/flights/OPO-REK/2023-04-24/2023-04-30/,290.41,1.0
Tirana,Albânia,1060.0,219.93,Várias companhias aéreas,TIA,2023-03-25,2023-04-01,http://kayak.com/flights/OPO-TIA/2023-03-25/2023-04-01/,219.93,1.0
Dubrovnik,Croácia,740.0,329.89,Várias companhias aéreas,DBV,2023-06-27,2023-07-02,http://kayak.com/flights/OPO-DBV/2023-06-27/2023-07-02/,329.89,1.0
Katovice,Polónia,2085.0,1019.72,Turkish Airlines,KTW,2023-04-30,2023-05-04,http://kayak.com/flights/OPO-KTW/2023-04-30/2023-05-04/,1019.72,1.0
Granadilla de Abona,Espanha,170.0,147.56,Ryanair,TFS,2023-07-08,2023-07-15,http://kayak.com/flights/OPO-TFS/2023-07-08/2023-07-15/,147.56,1.0
Cagliari,Itália,1005.0,146.62,Ryanair,CAG,2023-07-04,2023-07-11,http://kayak.com/flights/OPO-CAG/2023-07-04/2023-07-11/,146.62,1.0
Katmandu,Nepal,1010.0,2717.99,Várias companhias aéreas,KTM,2023-04-09,2023-04-15,http://kayak.com/flights/OPO-KTM/2023-04-09/2023-04-15/,2717.99,1.0
Vilnius,Lituânia,940.0,300.75,Várias companhias aéreas,VNO,2023-08-12,2023-08-18,http://kayak.com/flights/OPO-VNO/2023-08-12/2023-08-18/,300.75,1.0
Eindhoven,Holanda,690.0,177.63,Ryanair,EIN,2023-04-26,2023-04-30,http://kayak.com/flights/OPO-EIN/2023-04-26/2023-04-30/,177.63,1.0
Durban,África do Sul,1635.0,1037.58,Várias companhias aéreas,DUR,2023-09-04,2023-09-11,http://kayak.com/flights/OPO-DUR/2023-09-04/2023-09-11/,1037.58,1.0
Port Louis,Maurícia,1585.0,1335.5,Várias companhias aéreas,MRU,2023-04-25,2023-05-02,http://kayak.com/flights/OPO-MRU/2023-04-25/2023-05-02/,1335.5,1.0
Glasgow,Reino Unido,1095.0,240.6,Várias companhias aéreas,GLA,2023-11-01,2023-11-05,http://kayak.com/flights/OPO-GLA/2023-11-01/2023-11-05/,240.6,1.0
Thera,Grécia,1230.0,393.79,Várias companhias aéreas,JTR,2023-06-19,2023-06-24,http://kayak.com/flights/OPO-JTR/2023-06-19/2023-06-24/,393.79,1.0
Luxemburgo,Luxemburgo,1330.0,150.38,Ryanair,LUX,2023-04-21,2023-04-25,http://kayak.com/flights/OPO-LUX/2023-04-21/2023-04-25/,150.38,1.0
Breslavia,Polónia,875.0,153.2,Ryanair,WRO,2023-04-22,2023-04-26,http://kayak.com/flights/OPO-WRO/2023-04-22/2023-04-26/,153.2,1.0
Bérgamo,Itália,690.0,83.65,Ryanair,BGY,2023-03-28,2023-04-04,http://kayak.com/flights/OPO-BGY/2023-03-28/2023-04-04/,83.65,1.0
Corfú,Grécia,1600.0,174.81,Várias companhias aéreas,CFU,2023-05-10,2023-05-17,http://kayak.com/flights/OPO-CFU/2023-05-10/2023-05-17/,174.81,1.0
Erevã,Arménia,1100.0,1113.7,Várias companhias aéreas,EVN,2023-07-03,2023-07-08,http://kayak.com/flights/OPO-EVN/2023-07-03/2023-07-08/,1113.7,1.0
Turim,Itália,880.0,124.06,Ryanair,TRN,2023-07-07,2023-07-12,http://kayak.com/flights/OPO-TRN/2023-07-07/2023-07-12/,124.06,1.0
Basileia,Suíça,715.0,221.8,Várias companhias aéreas,EAP,2023-03-29,2023-04-05,http://kayak.com/flights/OPO-EAP/2023-03-29/2023-04-05/,221.8,1.0
Ontário,Estados Unidos,2446.0,893.78,United Airlines,ONT,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-ONT/2023-09-18/2023-09-25/,893.78,1.0
Zanzibar,Tanzânia,1875.0,1150.36,Várias companhias aéreas,ZNZ,2023-04-10,2023-04-17,http://kayak.com/flights/OPO-ZNZ/2023-04-10/2023-04-17/,1150.36,1.0
Salzburgo,Áustria,1535.0,273.5,Várias companhias aéreas,SZG,2023-06-10,2023-06-16,http://kayak.com/flights/OPO-SZG/2023-06-10/2023-06-16/,273.5,1.0
Bergen,Noruega,940.0,242.48,Várias companhias aéreas,BGO,2023-06-08,2023-06-13,http://kayak.com/flights/OPO-BGO/2023-06-08/2023-06-13/,242.48,1.0
Xangai,China,2280.0,1133.44,Várias companhias aéreas,SHA,2023-04-17,2023-04-22,http://kayak.com/flights/OPO-SHA/2023-04-17/2023-04-22/,1133.44,1.0
Anchorage,Estados Unidos,2119.0,1027.24,Várias companhias aéreas,ANC,2023-03-12,2023-03-19,http://kayak.com/flights/OPO-ANC/2023-03-12/2023-03-19/,1027.24,1.0
Salvador,Brasil,2135.0,1117.46,Azul,SSA,2023-04-10,2023-04-17,http://kayak.com/flights/OPO-SSA/2023-04-10/2023-04-17/,1117.46,1.0
Puerto del Rosario,Espanha,665.0,125.94,Várias companhias aéreas,FUE,2023-10-18,2023-10-24,http://kayak.com/flights/OPO-FUE/2023-10-18/2023-10-24/,125.94,1.0
Arrecife,Espanha,675.0,113.72,Ryanair,ACE,2023-03-24,2023-03-29,http://kayak.com/flights/OPO-ACE/2023-03-24/2023-03-29/,113.72,1.0
Oranjestad,Aruba,1795.0,1061.07,KLM,AUA,2023-04-07,2023-04-14,http://kayak.com/flights/OPO-AUA/2023-04-07/2023-04-14/,1061.07,1.0
Bristol,Reino Unido,130.0,145.68,Ryanair,BRS,2023-03-31,2023-04-07,http://kayak.com/flights/OPO-BRS/2023-03-31/2023-04-07/,145.68,1.0
Pisa,Itália,570.0,195.49,Ryanair,PSA,2023-10-04,2023-10-11,http://kayak.com/flights/OPO-PSA/2023-10-04/2023-10-11/,195.49,1.0
Monterrei,México,1895.0,1140.96,Aeromexico,MTY,2023-08-14,2023-08-21,http://kayak.com/flights/OPO-MTY/2023-08-14/2023-08-21/,1140.96,1.0
Nassau,Bahamas,2570.0,1454.86,Air Canada,NAS,2023-04-07,2023-04-14,http://kayak.com/flights/OPO-NAS/2023-04-07/2023-04-14/,1454.86,1.0
Mahón,Espanha,795.0,149.44,Ryanair,MAH,2023-08-17,2023-08-24,http://kayak.com/flights/OPO-MAH/2023-08-17/2023-08-24/,149.44,1.0
Olbia,Itália,1180.0,157.9,Várias companhias aéreas,OLB,2023-07-04,2023-07-11,http://kayak.com/flights/OPO-OLB/2023-07-04/2023-07-11/,157.9,1.0
Hurghada,Egito,1445.0,781.0,Várias companhias aéreas,HRG,2023-08-14,2023-08-21,http://kayak.com/flights/OPO-HRG/2023-08-14/2023-08-21/,781.0,1.0
Rodes,Grécia,1580.0,369.36,Várias companhias aéreas,RHO,2023-08-20,2023-08-27,http://kayak.com/flights/OPO-RHO/2023-08-20/2023-08-27/,369.36,1.0
Bremen,Alemanha,955.0,232.14,KLM,BRE,2023-07-12,2023-07-19,http://kayak.com/flights/OPO-BRE/2023-07-12/2023-07-19/,232.14,1.0
Santiago de Compostela,Espanha,1445.0,105.27,Ryanair,SCQ,2023-04-12,2023-04-16,http://kayak.com/flights/OPO-SCQ/2023-04-12/2023-04-16/,105.27,1.0
Jacarta,Indonésia,3225.0,1045.1,Várias companhias aéreas,JKT,2023-04-09,2023-04-16,http://kayak.com/flights/OPO-JKT/2023-04-09/2023-04-16/,1045.1,1.0
Leipzig,Alemanha,1125.0,222.74,Várias companhias aéreas,LEJ,2023-08-30,2023-09-03,http://kayak.com/flights/OPO-LEJ/2023-08-30/2023-09-03/,222.74,1.0
Ponta Delgada,Portugal,145.0,125.94,Várias companhias aéreas,PDL,2023-05-08,2023-05-12,http://kayak.com/flights/OPO-PDL/2023-05-08/2023-05-12/,125.94,1.0
Providence,Estados Unidos,1626.0,949.23,United Airlines,PVD,2023-10-16,2023-10-22,http://kayak.com/flights/OPO-PVD/2023-10-16/2023-10-22/,949.23,1.0
Chiang Mai,Tailândia,2115.0,932.32,KLM,CNX,2023-10-01,2023-10-08,http://kayak.com/flights/OPO-CNX/2023-10-01/2023-10-08/,932.32,1.0
Montpellier,França,955.0,450.18,KLM,MPL,2023-04-10,2023-04-17,http://kayak.com/flights/OPO-MPL/2023-04-10/2023-04-17/,450.18,1.0
Míconos,Grécia,1350.0,277.25,Várias companhias aéreas,JMK,2023-08-25,2023-08-30,http://kayak.com/flights/OPO-JMK/2023-08-25/2023-08-30/,277.25,1.0
Tânger,Marrocos,525.0,114.66,Várias companhias aéreas,TNG,2023-04-19,2023-04-25,http://kayak.com/flights/OPO-TNG/2023-04-19/2023-04-25/,114.66,1.0
Chania,Grécia,1330.0,948.29,Transavia France,CHQ,2023-03-31,2023-04-07,http://kayak.com/flights/OPO-CHQ/2023-03-31/2023-04-07/,948.29,1.0
Liubliana,Eslovénia,965.0,264.1,SWISS,LJU,2023-04-29,2023-05-06,http://kayak.com/flights/OPO-LJU/2023-04-29/2023-05-06/,264.1,1.0
Verona,Itália,165.0,120.3,Ryanair,VRN,2023-07-15,2023-07-19,http://kayak.com/flights/OPO-VRN/2023-07-15/2023-07-19/,120.3,1.0
Burbank,Estados Unidos,1475.0,1482.12,Várias companhias aéreas,BUR,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-BUR/2023-09-18/2023-09-25/,1482.12,1.0
Mascate,Omã,2000.0,640.97,Várias companhias aéreas,MCT,2023-04-26,2023-05-03,http://kayak.com/flights/OPO-MCT/2023-04-26/2023-05-03/,640.97,1.0
Graz,Áustria,1525.0,408.83,SWISS,GRZ,2023-04-09,2023-04-15,http://kayak.com/flights/OPO-GRZ/2023-04-09/2023-04-15/,408.83,1.0
Florianópolis,Brasil,1865.0,924.8,Lufthansa,FLN,2023-10-19,2023-10-23,http://kayak.com/flights/OPO-FLN/2023-10-19/2023-10-23/,924.8,1.0
Agadir,Marrocos,130.0,33.84,Ryanair,AGA,2023-03-20,2023-03-24,http://kayak.com/flights/OPO-AGA/2023-03-20/2023-03-24/,33.84,1.0
Santa Marta,Colômbia,2217.0,991.53,Várias companhias aéreas,SMR,2023-09-15,2023-09-22,http://kayak.com/flights/OPO-SMR/2023-09-15/2023-09-22/,991.53,1.0
Victoria,Seicheles,1095.0,1412.57,Várias companhias aéreas,SEZ,2023-08-12,2023-08-19,http://kayak.com/flights/OPO-SEZ/2023-08-12/2023-08-19/,1412.57,1.0
Liverpool,Reino Unido,145.0,41.36,Ryanair,LPL,2023-04-20,2023-04-24,http://kayak.com/flights/OPO-LPL/2023-04-20/2023-04-24/,41.36,1.0
Podgorica,Montenegro,1585.0,398.49,Turkish Airlines,TGD,2023-05-15,2023-05-19,http://kayak.com/flights/OPO-TGD/2023-05-15/2023-05-19/,398.49,1.0
Cluj,Roménia,710.0,109.03,Ryanair,CLJ,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-CLJ/2023-05-02/2023-05-09/,109.03,1.0
Iași,Roménia,375.0,423.87,Várias companhias aéreas,IAS,2023-08-27,2023-09-02,http://kayak.com/flights/OPO-IAS/2023-08-27/2023-09-02/,423.87,1.0
Dresden,Alemanha,505.0,374.06,Lufthansa,DRS,2023-05-24,2023-05-28,http://kayak.com/flights/OPO-DRS/2023-05-24/2023-05-28/,374.06,1.0
Dortmund,Alemanha,1895.0,159.78,Ryanair,DTM,2023-07-03,2023-07-08,http://kayak.com/flights/OPO-DTM/2023-07-03/2023-07-08/,159.78,1.0
Pafos,Chipre,1460.0,269.74,Ryanair,PFO,2023-08-23,2023-08-30,http://kayak.com/flights/OPO-PFO/2023-08-23/2023-08-30/,269.74,1.0
Lamezia Terme,Itália,1710.0,278.19,SWISS,SUF,2023-06-28,2023-07-05,http://kayak.com/flights/OPO-SUF/2023-06-28/2023-07-05/,278.19,1.0
Sharm El Sheikh,Egito,975.0,415.41,Várias companhias aéreas,SSH,2023-07-12,2023-07-16,http://kayak.com/flights/OPO-SSH/2023-07-12/2023-07-16/,415.41,1.0
Sharjah,Emirados Árabes Unidos,2325.0,599.62,Várias companhias aéreas,SHJ,2023-04-22,2023-04-29,http://kayak.com/flights/OPO-SHJ/2023-04-22/2023-04-29/,599.62,1.0
Lille,França,1130.0,241.54,Várias companhias aéreas,LIL,2023-03-14,2023-03-21,http://kayak.com/flights/OPO-LIL/2023-03-14/2023-03-21/,241.54,1.0
Belo Horizonte,Brasil,2505.0,1095.85,Air Europa,BHZ,2023-04-11,2023-04-18,http://kayak.com/flights/OPO-BHZ/2023-04-11/2023-04-18/,1095.85,1.0
Madison,Estados Unidos,1138.0,755.63,KLM,MSN,2023-05-17,2023-05-21,http://kayak.com/flights/OPO-MSN/2023-05-17/2023-05-21/,755.63,1.0
Bastia,França,530.0,220.87,Várias companhias aéreas,BIA,2023-07-19,2023-07-26,http://kayak.com/flights/OPO-BIA/2023-07-19/2023-07-26/,220.87,1.0
Varsóvia,Polónia,1770.0,142.86,Ryanair,WMI,2023-04-20,2023-04-25,http://kayak.com/flights/OPO-WMI/2023-04-20/2023-04-25/,142.86,1.0
Maceió,Brasil,2020.0,1349.6,TAP AIR PORTUGAL,MCZ,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-MCZ/2023-06-23/2023-06-30/,1349.6,1.0
Natal,Brasil,1390.0,913.52,Várias companhias aéreas,NAT,2023-05-31,2023-06-07,http://kayak.com/flights/OPO-NAT/2023-05-31/2023-06-07/,913.52,1.0
Granada,Espanha,455.0,218.99,Iberia,GRX,2023-08-28,2023-09-03,http://kayak.com/flights/OPO-GRX/2023-08-28/2023-09-03/,218.99,1.0
Ajácio,França,1445.0,314.85,Várias companhias aéreas,AJA,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-AJA/2023-06-06/2023-06-13/,314.85,1.0
Memmingen,Alemanha,1485.0,99.63,Ryanair,FMM,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-FMM/2023-05-11/2023-05-15/,99.63,1.0
Cuzco,Perú,1800.0,1121.22,Várias companhias aéreas,CUZ,2023-09-15,2023-09-22,http://kayak.com/flights/OPO-CUZ/2023-09-15/2023-09-22/,1121.22,1.0
Cidade da Praia,Cabo Verde,1305.0,471.8,Várias companhias aéreas,RAI,2023-05-12,2023-05-19,http://kayak.com/flights/OPO-RAI/2023-05-12/2023-05-19/,471.8,1.0
Fes,Marrocos,360.0,143.8,Ryanair,FEZ,2023-06-28,2023-07-03,http://kayak.com/flights/OPO-FEZ/2023-06-28/2023-07-03/,143.8,1.0
La Corunha,Espanha,1395.0,129.7,Air Europa,LCG,2023-04-12,2023-04-16,http://kayak.com/flights/OPO-LCG/2023-04-12/2023-04-16/,129.7,1.0
Vigo,Espanha,345.0,119.36,Várias companhias aéreas,VGO,2023-08-25,2023-08-31,http://kayak.com/flights/OPO-VGO/2023-08-25/2023-08-31/,119.36,1.0
Providenciales,Ilhas Turcas e Caicos,2820.0,1812.94,Várias companhias aéreas,PLS,2023-04-07,2023-04-14,http://kayak.com/flights/OPO-PLS/2023-04-07/2023-04-14/,1812.94,1.0
Luanda,Angola,1255.0,399.43,Air France,LAD,2023-06-01,2023-06-06,http://kayak.com/flights/OPO-LAD/2023-06-01/2023-06-06/,399.43,1.0
Belfast,Reino Unido,930.0,151.32,Várias companhias aéreas,BFS,2023-03-23,2023-03-27,http://kayak.com/flights/OPO-BFS/2023-03-23/2023-03-27/,151.32,1.0
Brindisi,Itália,930.0,144.74,Várias companhias aéreas,BDS,2023-05-15,2023-05-22,http://kayak.com/flights/OPO-BDS/2023-05-15/2023-05-22/,144.74,1.0
Esmirna,Turquia,1460.0,447.36,Várias companhias aéreas,IZM,2023-07-28,2023-08-04,http://kayak.com/flights/OPO-IZM/2023-07-28/2023-08-04/,447.36,1.0
Estrasburgo,França,495.0,309.21,Várias companhias aéreas,SXB,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-SXB/2023-06-07/2023-06-11/,309.21,1.0
Karlsruhe,Alemanha,160.0,141.92,Ryanair,FKB,2023-04-09,2023-04-14,http://kayak.com/flights/OPO-FKB/2023-04-09/2023-04-14/,141.92,1.0
Trieste,Itália,1080.0,234.02,Várias companhias aéreas,TRS,2023-07-06,2023-07-10,http://kayak.com/flights/OPO-TRS/2023-07-06/2023-07-10/,234.02,1.0
Aarhus,Dinamarca,2870.0,508.45,SWISS,AAR,2023-04-02,2023-04-07,http://kayak.com/flights/OPO-AAR/2023-04-02/2023-04-07/,508.45,1.0
Vitória,Brasil,1360.0,1198.29,Air Europa,VIX,2023-04-10,2023-04-17,http://kayak.com/flights/OPO-VIX/2023-04-10/2023-04-17/,1198.29,1.0
New Windsor,Estados Unidos,1175.0,962.39,Várias companhias aéreas,SWF,2023-07-07,2023-07-12,http://kayak.com/flights/OPO-SWF/2023-07-07/2023-07-12/,962.39,1.0
Mérida,México,1456.0,879.69,KLM,MID,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-MID/2023-06-14/2023-06-21/,879.69,1.0
Houmt Souk,Tunísia,885.0,272.56,Várias companhias aéreas,DJE,2023-06-24,2023-06-29,http://kayak.com/flights/OPO-DJE/2023-06-24/2023-06-29/,272.56,1.0
Friedrichshafen,Alemanha,900.0,630.63,Lufthansa,FDH,2023-03-19,2023-03-25,http://kayak.com/flights/OPO-FDH/2023-03-19/2023-03-25/,630.63,1.0
Alexandria,Egito,1575.0,278.19,Várias companhias aéreas,HBE,2023-03-29,2023-04-03,http://kayak.com/flights/OPO-HBE/2023-03-29/2023-04-03/,278.19,1.0
Algueiro,Itália,460.0,169.17,Várias companhias aéreas,AHO,2023-07-04,2023-07-11,http://kayak.com/flights/OPO-AHO/2023-07-04/2023-07-11/,169.17,1.0
Trapani,Itália,755.0,177.63,Ryanair,TPS,2023-08-24,2023-08-31,http://kayak.com/flights/OPO-TPS/2023-08-24/2023-08-31/,177.63,1.0
