City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Espargos,Cabo Verde,1367,1837.37,TAP AIR PORTUGAL,SID,2023-05-22,2023-05-29,http://kayak.com/flights/EWR-SID/2023-05-22/2023-05-29/,1837.37,1
Jamnagar,Índia,2320,1786.62,Air India,JGA,2023-03-17,2023-03-24,http://kayak.com/flights/EWR-JGA/2023-03-17/2023-03-24/,1786.62,1
Virgin Gorda,Ilhas Virgens Britânicas,1345,1794.14,Várias companhias aéreas,VIJ,2023-07-02,2023-07-08,http://kayak.com/flights/EWR-VIJ/2023-07-02/2023-07-08/,1794.14,1
Paleochori,Grécia,1130,1833.61,Várias companhias aéreas,MLO,2023-06-18,2023-06-24,http://kayak.com/flights/EWR-MLO/2023-06-18/2023-06-24/,1833.61,1
Adelaide,Austrália,2079,2153.16,Air New Zealand,ADL,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-ADL/2023-04-10/2023-04-17/,2153.16,1
Calcutá,Índia,2150,2129.66,Várias companhias aéreas,CCU,2023-03-12,2023-03-19,http://kayak.com/flights/EWR-CCU/2023-03-12/2023-03-19/,2129.66,1
Nashik,Índia,2810,1842.07,Várias companhias aéreas,ISK,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-ISK/2023-04-09/2023-04-16/,1842.07,1
Kumamoto,Japão,2015,1845.83,ANA,KMJ,2023-04-24,2023-04-30,http://kayak.com/flights/EWR-KMJ/2023-04-24/2023-04-30/,1845.83,1
Duchambé,Tajiquistão,2880,1854.29,Várias companhias aéreas,DYU,2023-04-10,2023-04-16,http://kayak.com/flights/EWR-DYU/2023-04-10/2023-04-16/,1854.29,1
Bastia,França,1500,2055.41,Lufthansa,BIA,2023-07-08,2023-07-15,http://kayak.com/flights/EWR-BIA/2023-07-08/2023-07-15/,2055.41,1
Wellington,Nova Zelândia,1901,1998.08,Air New Zealand,WLG,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-WLG/2023-04-11/2023-04-18/,1998.08,1
Acapulco,México,981,1980.23,Aeromexico,ACA,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-ACA/2023-04-10/2023-04-17/,1980.23,1
Balikpapan,Indonésia,2720,1913.5,Várias companhias aéreas,BPN,2023-04-08,2023-04-15,http://kayak.com/flights/EWR-BPN/2023-04-08/2023-04-15/,1913.5,1
Nha Trang,Vietname,2105,2260.3,Várias companhias aéreas,CXR,2023-03-20,2023-03-26,http://kayak.com/flights/EWR-CXR/2023-03-20/2023-03-26/,2260.3,1
Padang,Indonésia,2740,1939.81,Várias companhias aéreas,PDG,2023-03-24,2023-03-31,http://kayak.com/flights/EWR-PDG/2023-03-24/2023-03-31/,1939.81,1
Kushiro,Japão,1430,1959.55,ANA,KUH,2023-07-05,2023-07-11,http://kayak.com/flights/EWR-KUH/2023-07-05/2023-07-11/,1959.55,1
São Tomé,São Tomé e Príncipe,2390,1978.35,Várias companhias aéreas,TMS,2023-04-10,2023-04-16,http://kayak.com/flights/EWR-TMS/2023-04-10/2023-04-16/,1978.35,1
Calecute,Índia,1710,2191.69,Várias companhias aéreas,CCJ,2023-05-20,2023-05-26,http://kayak.com/flights/EWR-CCJ/2023-05-20/2023-05-26/,2191.69,1
Obihiro,Japão,1275,2009.36,ANA,OBO,2023-07-05,2023-07-11,http://kayak.com/flights/EWR-OBO/2023-07-05/2023-07-11/,2009.36,1
Pohnpei,Micronésia,2495,2027.22,United Airlines,PNI,2023-09-18,2023-09-25,http://kayak.com/flights/EWR-PNI/2023-09-18/2023-09-25/,2027.22,1
Bhubaneswar,Índia,1745,2092.07,Várias companhias aéreas,BBI,2023-07-02,2023-07-08,http://kayak.com/flights/EWR-BBI/2023-07-02/2023-07-08/,2092.07,1
Nouakchott,Mauritânia,2145,2051.65,Turkish Airlines,NKC,2023-03-15,2023-03-19,http://kayak.com/flights/EWR-NKC/2023-03-15/2023-03-19/,2051.65,1
Bolzano,Itália,2470,2071.39,Várias companhias aéreas,BZO,2023-07-01,2023-07-08,http://kayak.com/flights/EWR-BZO/2023-07-01/2023-07-08/,2071.39,1
Shirdi,Índia,2490,2080.79,Várias companhias aéreas,SAG,2023-03-12,2023-03-17,http://kayak.com/flights/EWR-SAG/2023-03-12/2023-03-17/,2080.79,1
Jaipur,Índia,1980,2173.83,Várias companhias aéreas,JAI,2023-03-15,2023-03-19,http://kayak.com/flights/EWR-JAI/2023-03-15/2023-03-19/,2173.83,1
Patna,Índia,2420,2162.55,Air India,PAT,2023-07-02,2023-07-08,http://kayak.com/flights/EWR-PAT/2023-07-02/2023-07-08/,2162.55,1
Pescara,Itália,2285,2121.2,Várias companhias aéreas,PSR,2023-03-13,2023-03-20,http://kayak.com/flights/EWR-PSR/2023-03-13/2023-03-20/,2121.2,1
Tianjin,China,3560,2124.96,Várias companhias aéreas,TSN,2023-04-03,2023-04-10,http://kayak.com/flights/EWR-TSN/2023-04-03/2023-04-10/,2124.96,1
Quios,Grécia,990,2103.34,Várias companhias aéreas,JKH,2023-08-23,2023-08-30,http://kayak.com/flights/EWR-JKH/2023-08-23/2023-08-30/,2103.34,1
Apia,Samoa,2910,2147.52,Várias companhias aéreas,APW,2023-03-15,2023-03-20,http://kayak.com/flights/EWR-APW/2023-03-15/2023-03-20/,2147.52,1
Sendai,Japão,1340,2114.62,ANA,SDJ,2023-06-23,2023-06-29,http://kayak.com/flights/EWR-SDJ/2023-06-23/2023-06-29/,2114.62,1
I Fadang,Marianas do Norte,2695,2224.58,United Airlines,SPN,2023-03-25,2023-04-01,http://kayak.com/flights/EWR-SPN/2023-03-25/2023-04-01/,2224.58,1
Guwahati,Índia,3000,2181.35,Várias companhias aéreas,GAU,2023-03-17,2023-03-24,http://kayak.com/flights/EWR-GAU/2023-03-17/2023-03-24/,2181.35,1
General Santos,Filipinas,2884,2155.98,Várias companhias aéreas,GES,2023-10-12,2023-10-19,http://kayak.com/flights/EWR-GES/2023-10-12/2023-10-19/,2155.98,1
Moroni,Comores,2930,2135.3,Ethiopian Air,HAH,2023-08-19,2023-08-26,http://kayak.com/flights/EWR-HAH/2023-08-19/2023-08-26/,2135.3,1
Boracay,Filipinas,3200,2288.49,Várias companhias aéreas,MPH,2023-03-25,2023-03-31,http://kayak.com/flights/EWR-MPH/2023-03-25/2023-03-31/,2288.49,1
Christchurch,Nova Zelândia,2139,2365.56,Várias companhias aéreas,CHC,2024-02-05,2024-02-09,http://kayak.com/flights/EWR-CHC/2024-02-05/2024-02-09/,2365.56,1
Caye Caulker,Belize,2246,2194.51,Várias companhias aéreas,CUK,2023-04-06,2023-04-13,http://kayak.com/flights/EWR-CUK/2023-04-06/2023-04-13/,2194.51,1
Ulã Bator,Mongólia,1870,2268.75,Várias companhias aéreas,UBN,2023-06-07,2023-06-14,http://kayak.com/flights/EWR-UBN/2023-06-07/2023-06-14/,2268.75,1
Ivalo,Finlândia,1625,2204.85,Várias companhias aéreas,IVL,2023-03-18,2023-03-23,http://kayak.com/flights/EWR-IVL/2023-03-18/2023-03-23/,2204.85,1
Pemba,Moçambique,2190,2242.44,Várias companhias aéreas,POL,2023-04-09,2023-04-14,http://kayak.com/flights/EWR-POL/2023-04-09/2023-04-14/,2242.44,1
Kobe,Japão,1385,2271.57,ANA,UKB,2023-03-30,2023-04-05,http://kayak.com/flights/EWR-UKB/2023-03-30/2023-04-05/,2271.57,1
Davao,Filipinas,2515,2425.71,Várias companhias aéreas,DVO,2023-10-26,2023-11-01,http://kayak.com/flights/EWR-DVO/2023-10-26/2023-11-01/,2425.71,1
Siem Reap,Cambodja,3710,2396.57,Várias companhias aéreas,REP,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-REP/2023-04-09/2023-04-16/,2396.57,1
San Luis,Argentina,1755,2320.45,Várias companhias aéreas,LUQ,2023-03-25,2023-04-01,http://kayak.com/flights/EWR-LUQ/2023-03-25/2023-04-01/,2320.45,1
Okayama,Japão,2505,2325.14,Várias companhias aéreas,OKJ,2023-03-13,2023-03-19,http://kayak.com/flights/EWR-OKJ/2023-03-13/2023-03-19/,2325.14,1
Xiamen,China,2515,2385.29,Korean Air,XMN,2023-10-01,2023-10-08,http://kayak.com/flights/EWR-XMN/2023-10-01/2023-10-08/,2385.29,1
Iloilo City,Filipinas,3173,2401.27,Várias companhias aéreas,ILO,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-ILO/2023-04-09/2023-04-16/,2401.27,1
Busuanga,Filipinas,1830,2364.62,Várias companhias aéreas,USU,2023-08-11,2023-08-17,http://kayak.com/flights/EWR-USU/2023-08-11/2023-08-17/,2364.62,1
Queenstown,Nova Zelândia,3011,2422.89,Várias companhias aéreas,ZQN,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-ZQN/2023-04-10/2023-04-17/,2422.89,1
Cardiff,Reino Unido,1975,2404.09,Aer Lingus,CWL,2023-06-19,2023-06-24,http://kayak.com/flights/EWR-CWL/2023-06-19/2023-06-24/,2404.09,1
Taupo,Nova Zelândia,1900,2401.27,Air New Zealand,TUO,2023-03-17,2023-03-24,http://kayak.com/flights/EWR-TUO/2023-03-17/2023-03-24/,2401.27,1
Shenzhen,China,2145,2493.37,Várias companhias aéreas,SZX,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-SZX/2023-04-10/2023-04-17/,2493.37,1
Achgabad,Turquemenistão,1595,2423.83,Várias companhias aéreas,ASB,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-ASB/2023-04-09/2023-04-16/,2423.83,1
Kalibo,Filipinas,2475,2547.88,Várias companhias aéreas,KLO,2023-04-08,2023-04-15,http://kayak.com/flights/EWR-KLO/2023-04-08/2023-04-15/,2547.88,1
Panglao,Filipinas,2370,2546.94,Várias companhias aéreas,TAG,2023-06-12,2023-06-19,http://kayak.com/flights/EWR-TAG/2023-06-12/2023-06-19/,2546.94,1
Bandar Seri Begawan,Brunei,3335,2463.3,Várias companhias aéreas,BWN,2023-04-16,2023-04-20,http://kayak.com/flights/EWR-BWN/2023-04-16/2023-04-20/,2463.3,1
Saarbrucken,Alemanha,1910,2447.32,Várias companhias aéreas,SCN,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-SCN/2023-04-09/2023-04-16/,2447.32,1
Comiso,Itália,2230,2487.74,Várias companhias aéreas,CIY,2023-04-08,2023-04-15,http://kayak.com/flights/EWR-CIY/2023-04-08/2023-04-15/,2487.74,1
Banjul,Gâmbia,1590,2640.93,TAP AIR PORTUGAL,BJL,2023-03-17,2023-03-23,http://kayak.com/flights/EWR-BJL/2023-03-17/2023-03-23/,2640.93,1
Srinagar,Índia,2215,2646.57,Várias companhias aéreas,SXR,2023-04-14,2023-04-21,http://kayak.com/flights/EWR-SXR/2023-04-14/2023-04-21/,2646.57,1
Fucheu,China,2006,2587.36,Várias companhias aéreas,FOC,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-FOC/2023-04-10/2023-04-17/,2587.36,1
Vijayawada,Índia,3048,2592.06,Várias companhias aéreas,VGA,2023-03-18,2023-03-25,http://kayak.com/flights/EWR-VGA/2023-03-18/2023-03-25/,2592.06,1
Manta,Equador,2360,2562.92,LATAM Airlines,MEC,2023-07-08,2023-07-14,http://kayak.com/flights/EWR-MEC/2023-07-08/2023-07-14/,2562.92,1
Koror,Palau,2880,2579.84,United Airlines,ROR,2023-07-07,2023-07-14,http://kayak.com/flights/EWR-ROR/2023-07-07/2023-07-14/,2579.84,1
Long Beach,Estados Unidos,2360,2733.97,Companhia aérea não revelada,LGB,2023-08-17,2023-08-22,http://kayak.com/flights/EWR-LGB/2023-08-17/2023-08-22/,2733.97,1
New Plymouth,Nova Zelândia,2684,2617.43,Air New Zealand,NPL,2023-04-06,2023-04-11,http://kayak.com/flights/EWR-NPL/2023-04-06/2023-04-11/,2617.43,1
Maroochydore,Austrália,2630,2663.48,Várias companhias aéreas,MCY,2023-03-25,2023-04-01,http://kayak.com/flights/EWR-MCY/2023-03-25/2023-04-01/,2663.48,1
Manzini,Essuatíni,2275,2665.36,Várias companhias aéreas,SHO,2023-04-06,2023-04-12,http://kayak.com/flights/EWR-SHO/2023-04-06/2023-04-12/,2665.36,1
Coolangatta,Austrália,2721,2821.37,Air New Zealand,OOL,2023-03-25,2023-04-01,http://kayak.com/flights/EWR-OOL/2023-03-25/2023-04-01/,2821.37,1
Xian,China,3749,2762.17,Várias companhias aéreas,XIY,2023-08-08,2023-08-15,http://kayak.com/flights/EWR-XIY/2023-08-08/2023-08-15/,2762.17,1
Zhengzhou,China,3425,2787.54,Várias companhias aéreas,CGO,2023-05-08,2023-05-14,http://kayak.com/flights/EWR-CGO/2023-05-08/2023-05-14/,2787.54,1
Puerto Princesa,Filipinas,3160,2876.82,Várias companhias aéreas,PPS,2023-08-10,2023-08-17,http://kayak.com/flights/EWR-PPS/2023-08-10/2023-08-17/,2876.82,1
Kunming,China,3280,2880.58,Várias companhias aéreas,KMG,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-KMG/2023-04-09/2023-04-16/,2880.58,1
Jinan,China,2480,2881.52,Várias companhias aéreas,TNA,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-TNA/2023-04-09/2023-04-16/,2881.52,1
Hangzhou,China,3230,2935.09,Várias companhias aéreas,HGH,2023-04-23,2023-04-28,http://kayak.com/flights/EWR-HGH/2023-04-23/2023-04-28/,2935.09,1
Weihai,China,3245,2884.34,Várias companhias aéreas,WEH,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-WEH/2023-04-09/2023-04-16/,2884.34,1
Dunedin,Nova Zelândia,1725,2881.52,Várias companhias aéreas,DUD,2023-04-08,2023-04-15,http://kayak.com/flights/EWR-DUD/2023-04-08/2023-04-15/,2881.52,1
Yantai,China,3185,2900.32,Várias companhias aéreas,YNT,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-YNT/2023-04-09/2023-04-16/,2900.32,1
Zhanjiang,China,3140,2896.56,Várias companhias aéreas,ZHA,2023-03-26,2023-04-02,http://kayak.com/flights/EWR-ZHA/2023-03-26/2023-04-02/,2896.56,1
Nanchang,China,3210,2910.66,Várias companhias aéreas,KHN,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-KHN/2023-04-09/2023-04-16/,2910.66,1
Surate,Índia,1845,3102.38,Várias companhias aéreas,STV,2023-03-14,2023-03-20,http://kayak.com/flights/EWR-STV/2023-03-14/2023-03-20/,3102.38,1
Chengdu,China,2205,3166.29,Várias companhias aéreas,CTU,2023-04-22,2023-04-29,http://kayak.com/flights/EWR-CTU/2023-04-22/2023-04-29/,3166.29,1
Nanning,China,2420,3136.22,Várias companhias aéreas,NNG,2023-03-31,2023-04-07,http://kayak.com/flights/EWR-NNG/2023-03-31/2023-04-07/,3136.22,1
Camberra,Austrália,1696,3205.77,Várias companhias aéreas,CBR,2023-05-21,2023-05-27,http://kayak.com/flights/EWR-CBR/2023-05-21/2023-05-27/,3205.77,1
Zhangjiajie,China,3115,3145.62,Várias companhias aéreas,DYG,2023-04-01,2023-04-08,http://kayak.com/flights/EWR-DYG/2023-04-01/2023-04-08/,3145.62,1
Graz,Áustria,1005,3482.08,Várias companhias aéreas,GRZ,2023-12-22,2023-12-29,http://kayak.com/flights/EWR-GRZ/2023-12-22/2023-12-29/,3482.08,1
Lampedusa,Itália,1160,3319.48,Várias companhias aéreas,LMP,2023-04-29,2023-05-06,http://kayak.com/flights/EWR-LMP/2023-04-29/2023-05-06/,3319.48,1
Bhopal,Índia,1680,3333.58,Air France,BHO,2023-03-16,2023-03-21,http://kayak.com/flights/EWR-BHO/2023-03-16/2023-03-21/,3333.58,1
Hue,Vietname,2690,3374.93,Várias companhias aéreas,HUI,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-HUI/2023-04-10/2023-04-17/,3374.93,1
Phu Quoc,Vietname,2925,3522.49,Várias companhias aéreas,PQC,2023-04-08,2023-04-15,http://kayak.com/flights/EWR-PQC/2023-04-08/2023-04-15/,3522.49,1
Wenzhou,China,2140,3420.05,Várias companhias aéreas,WNZ,2023-03-23,2023-03-30,http://kayak.com/flights/EWR-WNZ/2023-03-23/2023-03-30/,3420.05,1
Broome,Austrália,2415,3401.25,Qantas Airways,BME,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-BME/2023-04-10/2023-04-17/,3401.25,1
Antuérpia,Bélgica,1175,3539.4,Várias companhias aéreas,ANR,2023-08-16,2023-08-21,http://kayak.com/flights/EWR-ANR/2023-08-16/2023-08-21/,3539.4,1
Numêá,Nova Caledónia,1917,3508.39,Air New Zealand,NOU,2023-04-09,2023-04-16,http://kayak.com/flights/EWR-NOU/2023-04-09/2023-04-16/,3508.39,1
Whyalla,Austrália,3325,3608.01,Várias companhias aéreas,WYA,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-WYA/2023-04-10/2023-04-17/,3608.01,1
Nanjing,China,2605,3757.45,Várias companhias aéreas,NKG,2023-04-15,2023-04-22,http://kayak.com/flights/EWR-NKG/2023-04-15/2023-04-22/,3757.45,1
Karpathos,Grécia,1690,3829.81,Várias companhias aéreas,AOK,2023-06-15,2023-06-22,http://kayak.com/flights/EWR-AOK/2023-06-15/2023-06-22/,3829.81,1
Toyooka,Japão,2130,3800.68,Várias companhias aéreas,TJH,2023-03-23,2023-03-30,http://kayak.com/flights/EWR-TJH/2023-03-23/2023-03-30/,3800.68,1
Mont Lubin,Maurícia,3745,3854.25,Várias companhias aéreas,RRG,2023-07-04,2023-07-09,http://kayak.com/flights/EWR-RRG/2023-07-04/2023-07-09/,3854.25,1
Aqaba,Jordânia,2378,3990.52,American Airlines,AQJ,2023-06-13,2023-06-20,http://kayak.com/flights/EWR-AQJ/2023-06-13/2023-06-20/,3990.52,1
Al ‘Ulá,Arábia Saudita,2500,3975.49,Várias companhias aéreas,ULH,2023-11-22,2023-11-26,http://kayak.com/flights/EWR-ULH/2023-11-22/2023-11-26/,3975.49,1
Port Moresby,Papua Nova Guiné,3041,3988.64,Várias companhias aéreas,POM,2023-05-25,2023-05-29,http://kayak.com/flights/EWR-POM/2023-05-25/2023-05-29/,3988.64,1
Yinchuan,China,2330,4255.56,Várias companhias aéreas,INC,2023-03-17,2023-03-24,http://kayak.com/flights/EWR-INC/2023-03-17/2023-03-24/,4255.56,1
Chittagong,Bangladexe,2805,4424.72,Emirates,CGP,2023-08-13,2023-08-19,http://kayak.com/flights/EWR-CGP/2023-08-13/2023-08-19/,4424.72,1
Zamboanga City,Filipinas,2520,4454.8,Várias companhias aéreas,ZAM,2023-05-03,2023-05-10,http://kayak.com/flights/EWR-ZAM/2023-05-03/2023-05-10/,4454.8,1
Mangalore,Índia,1805,4744.27,Air France,IXE,2023-05-18,2023-05-25,http://kayak.com/flights/EWR-IXE/2023-05-18/2023-05-25/,4744.27,1
Tokushima,Japão,2740,4750.85,Lufthansa,TKS,2023-04-05,2023-04-12,http://kayak.com/flights/EWR-TKS/2023-04-05/2023-04-12/,4750.85,1
Chongqing,China,3300,5032.79,Várias companhias aéreas,CKG,2023-05-25,2023-05-31,http://kayak.com/flights/EWR-CKG/2023-05-25/2023-05-31/,5032.79,1
Velas,Portugal,1610,5342.94,Várias companhias aéreas,SJZ,2023-09-07,2023-09-14,http://kayak.com/flights/EWR-SJZ/2023-09-07/2023-09-14/,5342.94,1
Gazipasa,Turquia,1590,5656.84,Várias companhias aéreas,GZP,2023-08-18,2023-08-24,http://kayak.com/flights/EWR-GZP/2023-08-18/2023-08-24/,5656.84,1
Dalian,China,1660,5851.39,Várias companhias aéreas,DLC,2023-05-04,2023-05-11,http://kayak.com/flights/EWR-DLC/2023-05-04/2023-05-11/,5851.39,1
Labasa,Fiji,2900,5932.21,Várias companhias aéreas,LBS,2023-09-29,2023-10-06,http://kayak.com/flights/EWR-LBS/2023-09-29/2023-10-06/,5932.21,1
Ocrida,Macedónia do Norte,1635,5957.59,Várias companhias aéreas,OHD,2023-09-14,2023-09-18,http://kayak.com/flights/EWR-OHD/2023-09-14/2023-09-18/,5957.59,1
Savusavu,Fiji,2665,5966.99,Várias companhias aéreas,SVU,2023-09-29,2023-10-06,http://kayak.com/flights/EWR-SVU/2023-09-29/2023-10-06/,5966.99,1
Jeju,Coreia do Sul,1910,6415.28,Várias companhias aéreas,CJU,2023-05-15,2023-05-21,http://kayak.com/flights/EWR-CJU/2023-05-15/2023-05-21/,6415.28,1
Lilongwe,Malaui,1935,6263.03,Várias companhias aéreas,LLW,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-LLW/2023-04-11/2023-04-18/,6263.03,1
Wuhan,China,3320,6363.59,Lufthansa,WUH,2023-05-25,2023-05-31,http://kayak.com/flights/EWR-WUH/2023-05-25/2023-05-31/,6363.59,1
Haikou,China,3355,7118.28,Várias companhias aéreas,HAK,2023-03-12,2023-03-19,http://kayak.com/flights/EWR-HAK/2023-03-12/2023-03-19/,7118.28,1
Haiphong,Vietname,2235,7585.37,Várias companhias aéreas,HPH,2023-06-09,2023-06-15,http://kayak.com/flights/EWR-HPH/2023-06-09/2023-06-15/,7585.37,1
Livingstone,Zâmbia,2020,7626.73,United Airlines,LVI,2023-05-22,2023-05-28,http://kayak.com/flights/EWR-LVI/2023-05-22/2023-05-28/,7626.73,1
Ganzhou,China,3145,8271.45,Várias companhias aéreas,KOW,2023-04-08,2023-04-15,http://kayak.com/flights/EWR-KOW/2023-04-08/2023-04-15/,8271.45,1
Learmonth,Austrália,2820,8746.06,Várias companhias aéreas,LEA,2023-04-10,2023-04-17,http://kayak.com/flights/EWR-LEA/2023-04-10/2023-04-17/,8746.06,1
Jodhpur,Índia,1955,8778.96,Várias companhias aéreas,JDH,2023-03-12,2023-03-18,http://kayak.com/flights/EWR-JDH/2023-03-12/2023-03-18/,8778.96,1
Yanbu,Arábia Saudita,2165,8864.48,Várias companhias aéreas,YNB,2023-11-22,2023-11-26,http://kayak.com/flights/EWR-YNB/2023-11-22/2023-11-26/,8864.48,1
Nosy Be,Madagáscar,3455,8931.21,Várias companhias aéreas,NOS,2023-03-18,2023-03-25,http://kayak.com/flights/EWR-NOS/2023-03-18/2023-03-25/,8931.21,1
Rarotonga,Ilhas Cook,2056,9524.24,Várias companhias aéreas,RAR,2023-11-03,2023-11-10,http://kayak.com/flights/EWR-RAR/2023-11-03/2023-11-10/,9524.24,1
Bishkek,Quirguizistão,2565,9958.44,Emirates,FRU,2023-03-19,2023-03-25,http://kayak.com/flights/EWR-FRU/2023-03-19/2023-03-25/,9958.44,1
Geraldton,Austrália,2885,10565.57,Várias companhias aéreas,GET,2023-03-19,2023-03-26,http://kayak.com/flights/EWR-GET/2023-03-19/2023-03-26/,10565.57,1
Nantong,China,3250,11229.09,Várias companhias aéreas,NTG,2023-03-25,2023-04-01,http://kayak.com/flights/EWR-NTG/2023-03-25/2023-04-01/,11229.09,1
